# Time (s),Altitude (m),Vertical velocity (m/s),Vertical acceleration (m/s²),Total velocity (m/s),Total acceleration (m/s²),Position East of launch (m),Position North of launch (m),Lateral distance (m),Lateral direction (°),Lateral velocity (m/s),Lateral acceleration (m/s²),Latitude (°),Longitude (°),Gravitational acceleration (m/s²),Angle of attack (°),Roll rate (r/s),Pitch rate (r/s),Yaw rate (r/s),Mass (g),Motor mass (g),Longitudinal moment of inertia (kg·m²),Rotational moment of inertia (kg·m²),CP location (cm),CG location (cm),Stability margin calibers (​),Mach number (​),Reynolds number (​),Thrust (N),Drag force (N),Drag coefficient (​),Axial drag coefficient (​),Friction drag coefficient (​),Pressure drag coefficient (​),Base drag coefficient (​),Normal force coefficient (​),Pitch moment coefficient (​),Yaw moment coefficient (​),Side force coefficient (​),Roll moment coefficient (​),Roll forcing coefficient (​),Roll damping coefficient (​),Pitch damping coefficient (​),Coriolis acceleration (m/s²),Reference length (cm),Reference area (cm²),Vertical orientation (zenith) (°),Lateral orientation (azimuth) (°),Wind velocity (m/s),Air temperature (°C),Air pressure (mbar),Speed of sound (m/s),Simulation time step (s),Computation time (s)
68.429,2536.527,-24.36,0.03,24.361,0.108,52.47,0.07,52.47,0.077,2.12,0.104,28.61,-80.599,9.784,NaN,NaN,NaN,NaN,2.598e4,4751.737,NaN,NaN,NaN,NaN,NaN,0.074,5.039e6,0,254.998,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,1.922,-1.567,742.369,330.35,0.5,0.608
68.929,2524.35,-24.346,0.029,24.346,0.058,51.416,0.07,51.416,0.078,2.095,0.05,28.61,-80.599,9.784,NaN,NaN,NaN,NaN,2.598e4,4751.737,NaN,NaN,NaN,NaN,NaN,0.074,5.04e6,0,254.976,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,2.004,-1.487,743.484,330.398,0.5,0.608
69.429,2512.181,-24.331,0.03,24.332,0.104,50.381,0.07,50.381,0.08,2.045,0.1,28.61,-80.599,9.784,NaN,NaN,NaN,NaN,2.598e4,4751.737,NaN,NaN,NaN,NaN,NaN,0.074,5.042e6,0,254.998,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,1.854,-1.408,744.598,330.445,0.5,0.608
69.929,2500.019,-24.317,0.029,24.317,0.055,49.364,0.07,49.364,0.081,2.021,0.047,28.61,-80.599,9.784,NaN,NaN,NaN,NaN,2.598e4,4751.737,NaN,NaN,NaN,NaN,NaN,0.074,5.044e6,0,254.976,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,1.936,-1.329,745.711,330.493,0.5,0.608
70.429,2487.865,-24.302,0.029,24.302,0.05,48.348,0.07,48.348,0.083,2.042,0.04,28.61,-80.6,9.784,NaN,NaN,NaN,NaN,2.598e4,4751.737,NaN,NaN,NaN,NaN,NaN,0.074,5.046e6,0,254.978,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,2.129,-1.25,746.824,330.541,0.5,0.608
70.929,2475.717,-24.287,0.03,24.288,0.115,47.342,0.069,47.342,0.084,1.986,0.111,28.61,-80.6,9.785,NaN,NaN,NaN,NaN,2.598e4,4751.737,NaN,NaN,NaN,NaN,NaN,0.074,5.048e6,0,255.025,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,1.774,-1.171,747.993,330.589,0.5,0.608
71.429,2463.578,-24.272,0.031,24.273,0.124,46.364,0.069,46.364,0.086,1.926,0.12,28.61,-80.6,9.785,NaN,NaN,NaN,NaN,2.598e4,4751.737,NaN,NaN,NaN,NaN,NaN,0.073,5.05e6,0,255.036,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,1.696,-1.092,749.163,330.637,0.5,0.608
71.929,2451.446,-24.256,0.031,24.258,0.158,45.42,0.069,45.42,0.087,1.848,0.155,28.61,-80.6,9.785,NaN,NaN,NaN,NaN,2.598e4,4751.737,NaN,NaN,NaN,NaN,NaN,0.073,5.053e6,0,255.063,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,1.55,-1.013,750.331,330.685,0.5,0.609
72.429,2439.322,-24.241,0.03,24.241,0.07,44.504,0.069,44.504,0.089,1.817,0.063,28.61,-80.6,9.785,NaN,NaN,NaN,NaN,2.598e4,4751.737,NaN,NaN,NaN,NaN,NaN,0.073,5.054e6,0,255.007,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,1.7,-0.934,751.499,330.733,0.5,0.609
72.929,2427.205,-24.226,0.03,24.226,0.045,43.591,0.069,43.591,0.09,1.834,0.034,28.61,-80.6,9.785,NaN,NaN,NaN,NaN,2.598e4,4751.737,NaN,NaN,NaN,NaN,NaN,0.073,5.056e6,0,255.009,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,1.907,-0.856,752.666,330.78,0.5,0.609
73.429,2415.096,-24.211,0.031,24.211,0.09,42.664,0.069,42.664,0.092,1.876,0.085,28.61,-80.6,9.785,NaN,NaN,NaN,NaN,2.598e4,4751.737,NaN,NaN,NaN,NaN,NaN,0.073,5.059e6,0,255.031,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,2.051,-0.777,753.832,330.828,0.5,0.609
73.929,2402.994,-24.196,0.03,24.196,0.036,41.728,0.068,41.728,0.094,1.866,0.019,28.61,-80.6,9.785,NaN,NaN,NaN,NaN,2.598e4,4751.737,NaN,NaN,NaN,NaN,NaN,0.073,5.061e6,0,255.01,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,1.836,-0.698,754.998,330.876,0.5,0.609
74.429,2390.9,-24.181,0.03,24.181,0.049,40.8,0.068,40.8,0.096,1.847,0.039,28.61,-80.6,9.785,NaN,NaN,NaN,NaN,2.598e4,4751.737,NaN,NaN,NaN,NaN,NaN,0.073,5.063e6,0,255.015,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,1.778,-0.619,756.162,330.924,0.5,0.609
74.929,2378.813,-24.165,0.03,24.166,0.086,39.886,0.068,39.886,0.098,1.807,0.08,28.61,-80.6,9.785,NaN,NaN,NaN,NaN,2.598e4,4751.737,NaN,NaN,NaN,NaN,NaN,0.073,5.065e6,0,255.028,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,1.658,-0.541,757.327,330.971,0.5,0.609
75.429,2366.734,-24.15,0.03,24.151,0.095,38.972,0.068,38.972,0.1,1.852,0.09,28.61,-80.6,9.785,NaN,NaN,NaN,NaN,2.598e4,4751.737,NaN,NaN,NaN,NaN,NaN,0.073,5.067e6,0,255.033,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,2.036,-0.462,758.49,331.019,0.5,0.609
75.929,2354.663,-24.135,0.031,24.137,0.171,38.025,0.068,38.025,0.102,1.936,0.168,28.61,-80.6,9.785,NaN,NaN,NaN,NaN,2.598e4,4751.737,NaN,NaN,NaN,NaN,NaN,0.073,5.069e6,0,255.084,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,2.273,-0.384,759.653,331.066,0.5,0.609
76.429,2342.6,-24.12,0.03,24.121,0.109,37.043,0.068,37.043,0.105,1.988,0.105,28.61,-80.6,9.785,NaN,NaN,NaN,NaN,2.598e4,4751.737,NaN,NaN,NaN,NaN,NaN,0.073,5.071e6,0,255.023,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,2.201,-0.305,760.814,331.114,0.5,0.61
76.929,2330.543,-24.105,0.029,24.105,0.048,36.054,0.067,36.054,0.107,1.97,0.038,28.61,-80.6,9.785,NaN,NaN,NaN,NaN,2.598e4,4751.737,NaN,NaN,NaN,NaN,NaN,0.073,5.073e6,0,254.996,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,1.903,-0.227,761.976,331.161,0.5,0.61
77.429,2318.495,-24.09,0.029,24.09,0.03,35.069,0.067,35.069,0.11,1.971,0.003,28.61,-80.6,9.785,NaN,NaN,NaN,NaN,2.598e4,4751.737,NaN,NaN,NaN,NaN,NaN,0.073,5.075e6,0,254.998,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,1.984,-0.149,763.136,331.209,0.5,0.61
77.929,2306.453,-24.076,0.029,24.076,0.03,34.084,0.067,34.084,0.113,1.969,0.004,28.61,-80.6,9.785,NaN,NaN,NaN,NaN,2.598e4,4751.737,NaN,NaN,NaN,NaN,NaN,0.073,5.077e6,0,255.001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,1.969,-0.07,764.296,331.256,0.5,0.61
78.429,2294.419,-24.061,0.03,24.061,0.051,33.104,0.067,33.104,0.116,1.948,0.042,28.61,-80.6,9.785,NaN,NaN,NaN,NaN,2.598e4,4751.737,NaN,NaN,NaN,NaN,NaN,0.073,5.079e6,0,255.007,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,1.874,0.008,765.455,331.304,0.5,0.61
78.929,2282.392,-24.046,0.03,24.046,0.054,32.136,0.067,32.136,0.119,1.926,0.045,28.61,-80.6,9.785,NaN,NaN,NaN,NaN,2.598e4,4751.737,NaN,NaN,NaN,NaN,NaN,0.073,5.081e6,0,255.007,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,1.845,0.086,766.613,331.351,0.5,0.61
79.429,2270.373,-24.031,0.029,24.031,0.037,31.176,0.067,31.176,0.122,1.914,0.022,28.61,-80.6,9.785,NaN,NaN,NaN,NaN,2.598e4,4751.737,NaN,NaN,NaN,NaN,NaN,0.073,5.082e6,0,255.002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,1.878,0.164,767.771,331.399,0.5,0.61
79.929,2258.361,-24.017,0.03,24.017,0.111,30.205,0.066,30.205,0.126,1.968,0.107,28.61,-80.6,9.785,NaN,NaN,NaN,NaN,2.598e4,4751.737,NaN,NaN,NaN,NaN,NaN,0.073,5.085e6,0,255.033,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,2.184,0.243,768.928,331.446,0.5,0.61
80.429,2246.356,-24.001,0.031,24.004,0.192,29.198,0.066,29.198,0.13,2.063,0.189,28.61,-80.6,9.785,NaN,NaN,NaN,NaN,2.598e4,4751.737,NaN,NaN,NaN,NaN,NaN,0.072,5.087e6,0,255.092,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,2.439,0.321,770.084,331.493,0.5,0.61
80.929,2234.359,-23.987,0.029,23.987,0.091,28.155,0.066,28.156,0.135,2.106,0.087,28.61,-80.6,9.785,NaN,NaN,NaN,NaN,2.598e4,4751.737,NaN,NaN,NaN,NaN,NaN,0.072,5.088e6,0,254.997,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,2.282,0.399,771.239,331.541,0.5,0.611
81.429,2222.37,-23.973,0.028,23.973,0.029,27.102,0.066,27.102,0.139,2.11,0.007,28.61,-80.6,9.785,NaN,NaN,NaN,NaN,2.598e4,4751.737,NaN,NaN,NaN,NaN,NaN,0.072,5.09e6,0,254.98,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,2.131,0.477,772.394,331.588,0.5,0.611
81.929,2210.387,-23.957,0.031,23.961,0.238,26.076,0.066,26.076,0.144,1.992,0.236,28.61,-80.6,9.785,NaN,NaN,NaN,NaN,2.598e4,4751.737,NaN,NaN,NaN,NaN,NaN,0.072,5.093e6,0,255.129,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,1.542,0.555,773.548,331.635,0.5,0.611
82.429,2198.412,-23.943,0.029,23.944,0.16,25.1,0.066,25.1,0.15,1.913,0.158,28.61,-80.6,9.785,NaN,NaN,NaN,NaN,2.598e4,4751.737,NaN,NaN,NaN,NaN,NaN,0.072,5.094e6,0,255.023,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,1.614,0.632,774.702,331.682,0.5,0.611
82.929,2186.445,-23.929,0.028,23.929,0.09,24.133,0.065,24.133,0.155,1.956,0.086,28.61,-80.6,9.785,NaN,NaN,NaN,NaN,2.598e4,4751.737,NaN,NaN,NaN,NaN,NaN,0.072,5.096e6,0,254.981,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,2.129,0.71,775.854,331.729,0.5,0.611
83.429,2174.484,-23.915,0.028,23.915,0.038,23.152,0.065,23.152,0.161,1.968,0.025,28.61,-80.6,9.785,NaN,NaN,NaN,NaN,2.598e4,4751.737,NaN,NaN,NaN,NaN,NaN,0.072,5.098e6,0,254.971,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,2.025,0.788,777.006,331.776,0.5,0.611
83.929,2162.53,-23.901,0.028,23.901,0.028,22.168,0.065,22.168,0.168,1.967,0.003,28.61,-80.6,9.785,NaN,NaN,NaN,NaN,2.598e4,4751.737,NaN,NaN,NaN,NaN,NaN,0.072,5.1e6,0,254.977,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,1.969,0.866,778.157,331.824,0.5,0.611
84.429,2150.583,-23.886,0.028,23.887,0.068,21.177,0.065,21.177,0.176,1.998,0.061,28.61,-80.6,9.786,NaN,NaN,NaN,NaN,2.598e4,4751.737,NaN,NaN,NaN,NaN,NaN,0.072,5.102e6,0,254.993,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,2.124,0.944,779.308,331.871,0.5,0.611
84.929,2138.644,-23.872,0.028,23.872,0.07,20.17,0.065,20.17,0.184,2.03,0.064,28.61,-80.6,9.786,NaN,NaN,NaN,NaN,2.598e4,4751.737,NaN,NaN,NaN,NaN,NaN,0.072,5.104e6,0,254.994,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,2.161,1.021,780.458,331.918,0.5,0.611
85.429,2126.711,-23.858,0.028,23.858,0.057,19.161,0.065,19.161,0.193,2.005,0.05,28.61,-80.6,9.786,NaN,NaN,NaN,NaN,2.598e4,4751.737,NaN,NaN,NaN,NaN,NaN,0.072,5.106e6,0,254.987,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,1.917,1.099,781.607,331.965,0.5,0.612
85.929,2114.786,-23.844,0.029,23.844,0.101,18.171,0.064,18.171,0.203,1.957,0.097,28.61,-80.6,9.786,NaN,NaN,NaN,NaN,2.598e4,4751.737,NaN,NaN,NaN,NaN,NaN,0.072,5.108e6,0,255.005,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,1.777,1.176,782.756,332.012,0.5,0.612
86.429,2102.867,-23.83,0.028,23.83,0.029,17.193,0.064,17.194,0.214,1.952,0.009,28.61,-80.6,9.786,NaN,NaN,NaN,NaN,2.598e4,4751.737,NaN,NaN,NaN,NaN,NaN,0.072,5.109e6,0,254.978,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,1.943,1.254,783.904,332.059,0.5,0.612
86.929,2090.956,-23.816,0.028,23.816,0.066,16.21,0.064,16.21,0.226,1.982,0.06,28.61,-80.6,9.786,NaN,NaN,NaN,NaN,2.598e4,4751.737,NaN,NaN,NaN,NaN,NaN,0.072,5.111e6,0,254.991,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,2.106,1.331,785.051,332.106,0.5,0.612
87.429,2079.052,-23.801,0.028,23.802,0.094,15.207,0.064,15.207,0.241,2.027,0.09,28.61,-80.6,9.786,NaN,NaN,NaN,NaN,2.598e4,4751.737,NaN,NaN,NaN,NaN,NaN,0.072,5.113e6,0,255.002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,2.208,1.409,786.197,332.153,0.5,0.612
87.929,2067.154,-23.787,0.028,23.788,0.087,14.183,0.064,14.183,0.257,2.069,0.083,28.61,-80.6,9.786,NaN,NaN,NaN,NaN,2.598e4,4751.737,NaN,NaN,NaN,NaN,NaN,0.072,5.115e6,0,254.994,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,2.236,1.486,787.343,332.2,0.5,0.612
88.429,2055.264,-23.774,0.028,23.774,0.076,13.14,0.064,13.14,0.277,2.104,0.071,28.61,-80.6,9.786,NaN,NaN,NaN,NaN,2.598e4,4751.737,NaN,NaN,NaN,NaN,NaN,0.072,5.117e6,0,254.987,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,2.248,1.563,788.488,332.246,0.5,0.612
88.929,2043.381,-23.76,0.028,23.76,0.045,12.083,0.063,12.084,0.301,2.122,0.035,28.61,-80.6,9.786,NaN,NaN,NaN,NaN,2.598e4,4751.737,NaN,NaN,NaN,NaN,NaN,0.072,5.119e6,0,254.976,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,2.196,1.641,789.633,332.293,0.5,0.612
89.429,2031.505,-23.746,0.028,23.746,0.04,11.019,0.063,11.019,0.329,2.136,0.028,28.61,-80.6,9.786,NaN,NaN,NaN,NaN,2.598e4,4751.737,NaN,NaN,NaN,NaN,NaN,0.071,5.12e6,0,254.976,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,2.198,1.718,790.777,332.34,0.5,0.612
89.929,2019.635,-23.732,0.028,23.732,0.03,9.95,0.063,9.95,0.363,2.142,0.013,28.61,-80.6,9.786,NaN,NaN,NaN,NaN,2.598e4,4751.737,NaN,NaN,NaN,NaN,NaN,0.071,5.122e6,0,254.974,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,2.174,1.795,791.92,332.387,0.5,0.613
90.429,2007.772,-23.718,0.029,23.719,0.151,8.897,0.063,8.897,0.405,2.068,0.149,28.61,-80.6,9.786,NaN,NaN,NaN,NaN,2.598e4,4751.737,NaN,NaN,NaN,NaN,NaN,0.071,5.124e6,0,255.03,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,1.79,1.872,793.062,332.434,0.5,0.613
90.929,1995.917,-23.704,0.029,23.706,0.184,7.886,0.063,7.886,0.455,1.977,0.182,28.61,-80.6,9.786,NaN,NaN,NaN,NaN,2.598e4,4751.737,NaN,NaN,NaN,NaN,NaN,0.071,5.126e6,0,255.047,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,1.636,1.949,794.204,332.48,0.5,0.613
91.429,1984.069,-23.69,0.027,23.69,0.077,6.906,0.063,6.906,0.519,1.941,0.072,28.61,-80.6,9.786,NaN,NaN,NaN,NaN,2.598e4,4751.737,NaN,NaN,NaN,NaN,NaN,0.071,5.128e6,0,254.968,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,1.811,2.027,795.365,332.527,0.5,0.613
91.929,1972.227,-23.676,0.028,23.676,0.031,5.937,0.062,5.938,0.602,1.934,0.014,28.61,-80.6,9.786,NaN,NaN,NaN,NaN,2.598e4,4751.737,NaN,NaN,NaN,NaN,NaN,0.071,5.13e6,0,254.979,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,1.914,2.104,796.565,332.574,0.5,0.613
92.429,1960.393,-23.662,0.028,23.663,0.081,4.961,0.062,4.961,0.718,1.972,0.075,28.61,-80.6,9.786,NaN,NaN,NaN,NaN,2.598e4,4751.737,NaN,NaN,NaN,NaN,NaN,0.071,5.132e6,0,255.01,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,2.123,2.181,797.763,332.62,0.5,0.613
92.929,1948.565,-23.647,0.031,23.651,0.237,3.946,0.062,3.946,0.9,2.089,0.235,28.61,-80.6,9.786,NaN,NaN,NaN,NaN,2.598e4,4751.737,NaN,NaN,NaN,NaN,NaN,0.071,5.135e6,0,255.149,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,2.546,2.257,798.961,332.667,0.5,0.613
93.429,1936.746,-23.631,0.03,23.636,0.237,2.872,0.062,2.872,1.234,2.207,0.235,28.61,-80.6,9.786,NaN,NaN,NaN,NaN,2.598e4,4751.737,NaN,NaN,NaN,NaN,NaN,0.071,5.137e6,0,255.124,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,2.664,2.334,800.158,332.714,0.5,0.614
93.929,1924.934,-23.618,0.027,23.618,0.056,1.762,0.062,1.763,2.004,2.232,0.05,28.61,-80.6,9.786,NaN,NaN,NaN,NaN,2.598e4,4751.737,NaN,NaN,NaN,NaN,NaN,0.071,5.138e6,0,254.966,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,2.334,2.411,801.354,332.76,0.5,0.614
94.429,1913.128,-23.604,0.027,23.604,0.057,0.652,0.061,0.655,5.385,2.207,0.05,28.61,-80.6,9.786,NaN,NaN,NaN,NaN,2.598e4,4751.737,NaN,NaN,NaN,NaN,NaN,0.071,5.14e6,0,254.984,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,2.119,2.488,802.55,332.807,0.5,0.614
94.929,1901.329,-23.59,0.028,23.59,0.028,-0.451,0.061,0.455,172.261,2.207,3.756e-4,28.61,-80.6,9.786,NaN,NaN,NaN,NaN,2.598e4,4751.737,NaN,NaN,NaN,NaN,NaN,0.071,5.142e6,0,254.989,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,2.215,2.565,803.745,332.853,0.5,0.614
95.429,1889.538,-23.576,0.029,23.577,0.116,-1.541,0.061,1.542,177.728,2.151,0.112,28.61,-80.6,9.786,NaN,NaN,NaN,NaN,2.598e4,4751.737,NaN,NaN,NaN,NaN,NaN,0.071,5.144e6,0,255.028,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,1.944,2.641,804.939,332.9,0.5,0.614
95.929,1877.753,-23.562,0.028,23.562,0.042,-2.62,0.061,2.621,178.667,2.167,0.032,28.61,-80.6,9.786,NaN,NaN,NaN,NaN,2.598e4,4751.737,NaN,NaN,NaN,NaN,NaN,0.071,5.146e6,0,254.997,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,2.234,2.718,806.133,332.946,0.5,0.614
96.429,1865.976,-23.548,0.028,23.548,0.028,-3.703,0.061,3.704,179.06,2.166,0.002,28.61,-80.6,9.786,NaN,NaN,NaN,NaN,2.598e4,4751.737,NaN,NaN,NaN,NaN,NaN,0.071,5.148e6,0,254.998,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,2.168,2.795,807.325,332.992,0.5,0.614
96.929,1854.205,-23.534,0.028,23.534,0.035,-4.788,0.061,4.789,179.275,2.176,0.021,28.61,-80.6,9.786,NaN,NaN,NaN,NaN,2.598e4,4751.737,NaN,NaN,NaN,NaN,NaN,0.071,5.15e6,0,255.002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,2.224,2.871,808.517,333.039,0.5,0.614
97.429,1842.442,-23.52,0.028,23.52,0.052,-5.871,0.06,5.871,179.41,2.155,0.043,28.61,-80.6,9.786,NaN,NaN,NaN,NaN,2.598e4,4751.737,NaN,NaN,NaN,NaN,NaN,0.071,5.152e6,0,255.005,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,2.08,2.948,809.709,333.085,0.5,0.615
97.929,1830.685,-23.506,0.028,23.506,0.079,-6.939,0.06,6.939,179.503,2.118,0.074,28.61,-80.6,9.787,NaN,NaN,NaN,NaN,2.598e4,4751.737,NaN,NaN,NaN,NaN,NaN,0.071,5.154e6,0,255.013,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,1.985,3.024,810.9,333.132,0.5,0.615
