# Time (s),Altitude (m),Vertical velocity (m/s),Vertical acceleration (m/s²),Total velocity (m/s),Total acceleration (m/s²),Position East of launch (m),Position North of launch (m),Lateral distance (m),Lateral direction (°),Lateral velocity (m/s),Lateral acceleration (m/s²),Latitude (°),Longitude (°),Gravitational acceleration (m/s²),Angle of attack (°),Roll rate (r/s),Pitch rate (r/s),Yaw rate (r/s),Mass (g),Motor mass (g),Longitudinal moment of inertia (kg·m²),Rotational moment of inertia (kg·m²),CP location (cm),CG location (cm),Stability margin calibers (​),Mach number (​),Reynolds number (​),Thrust (N),Drag force (N),Drag coefficient (​),Axial drag coefficient (​),Friction drag coefficient (​),Pressure drag coefficient (​),Base drag coefficient (​),Normal force coefficient (​),Pitch moment coefficient (​),Yaw moment coefficient (​),Side force coefficient (​),Roll moment coefficient (​),Roll forcing coefficient (​),Roll damping coefficient (​),Pitch damping coefficient (​),Coriolis acceleration (m/s²),Reference length (cm),Reference area (cm²),Vertical orientation (zenith) (°),Lateral orientation (azimuth) (°),Wind velocity (m/s),Air temperature (°C),Air pressure (mbar),Speed of sound (m/s),Simulation time step (s),Computation time (s)
1.071,42.622,86.868,98.711,86.869,98.715,-0.152,-8.732e-7,0.152,-180,0.426,0.861,33,107,9.791,3.631,0,0.016,0,3.238e4,9057.482,30.99,0.111,239.828,219.077,1.287,0.26,1.917e7,3553.511,39.875,0.466,0.483,0.326,0.012,0.129,0.551,0.697,-8.794e-5,0,0,0,0,0.012,0.011,16.129,204.317,88.797,0.002,7.771,5.619,851.604,334.704,0.05,0.092
1.121,47.09,91.878,100.269,91.879,100.281,-0.171,-7.015e-7,0.171,-180,0.364,1.557,33,107,9.791,3.188,0,0.019,-7.159e-7,3.231e4,8979.785,30.91,0.111,241.089,218.842,1.379,0.275,2.027e7,3600.144,44.321,0.467,0.48,0.325,0.012,0.13,0.471,0.635,1.27e-4,0,0,0,0,0.015,0.011,16.129,204.317,88.482,0.001,7.926,5.59,851.129,334.687,0.05,0.093
1.171,51.811,96.966,101.804,96.966,101.831,-0.187,-4.351e-7,0.187,-180,0.267,2.351,33,107,9.791,2.805,0,0.021,-1.639e-6,3.223e4,8901.132,30.828,0.111,242.241,218.604,1.466,0.291,2.138e7,3646.246,49.148,0.468,0.478,0.325,0.012,0.131,0.405,0.577,-4.685e-4,0,0,0,0,0.017,0.012,16.129,204.317,88.123,9.974e-4,8.207,5.56,850.627,334.668,0.05,0.094
1.221,56.789,102.129,103.313,102.129,103.368,-0.197,-3.309e-8,0.197,-180,0.123,3.393,33,107,9.791,2.22,-8.961e-9,0.024,-1.123e-6,3.215e4,8821.433,30.745,0.11,244.099,218.361,1.596,0.306,2.25e7,3691.779,54.162,0.469,0.475,0.324,0.012,0.132,0.309,0.474,2.641e-4,0,0,0,0,0.019,0.012,16.129,204.317,87.72,7.784e-4,8.16,5.527,850.097,334.648,0.05,0.095
1.271,62.026,107.367,104.786,107.367,104.889,-0.199,5.133e-7,0.199,180,0.079,4.654,33,107,9.791,1.498,0,0.026,8.176e-7,3.207e4,8740.789,30.661,0.11,246.594,218.114,1.766,0.322,2.364e7,3736.708,59.479,0.47,0.473,0.324,0.013,0.133,0.199,0.331,2.316e-4,0,0,0,0,0.02,0.013,16.129,204.317,87.277,4.051e-4,7.844,5.493,849.54,334.628,0.05,0.095
1.321,67.527,112.676,106.218,112.677,106.387,-0.188,1.192e-6,0.188,180,0.347,5.999,33,107,9.791,0.846,-1.62e-8,0.027,-1.7e-6,3.199e4,8659.227,30.576,0.11,249.074,217.863,1.935,0.338,2.479e7,3780.981,65.314,0.471,0.472,0.323,0.013,0.135,0.107,0.187,-2.489e-4,0,0,0,0,0.02,0.014,16.129,204.317,86.802,1.397e-4,7.615,5.457,848.955,334.606,0.05,0.096
1.371,73.295,118.056,107.605,118.058,107.859,-0.163,1.971e-6,0.163,179.999,0.684,7.403,33,107,9.791,0.266,0,0.028,4.973e-6,3.19e4,8576.663,30.489,0.11,251.492,217.608,2.101,0.354,2.596e7,3824.562,71.696,0.472,0.472,0.323,0.014,0.136,0.032,0.048,-3.146e-4,0,0,0,0,0.02,0.014,16.129,204.317,86.309,-1.219e-4,7.481,5.42,848.341,334.583,0.05,0.097
1.421,79.334,123.503,108.948,123.508,109.304,-0.119,2.827e-6,0.119,179.999,1.093,8.819,33,107,9.791,0.218,-9.927e-9,-0.028,7.022e-6,3.182e4,8493.199,30.4,0.11,251.742,217.348,2.132,0.37,2.714e7,3867.415,78.641,0.474,0.474,0.322,0.014,0.138,0.026,0.074,4.64e-4,0,0,0,0,-0.018,0.015,16.129,204.317,85.81,-5.337e-4,7.479,5.381,847.699,334.56,0.05,0.098
1.471,85.647,129.016,110.245,129.026,110.72,-0.052,3.603e-6,0.052,179.996,1.57,10.24,33,107,9.791,0.601,1.98e-8,-0.027,-2.464e-6,3.174e4,8408.862,30.31,0.11,250.183,217.085,2.052,0.387,2.835e7,3909.488,86.136,0.475,0.476,0.321,0.014,0.139,0.075,0.169,-3.646e-4,0,0,0,0,-0.015,0.016,16.129,204.317,85.32,-0.001,7.629,5.34,847.028,334.535,0.05,0.099
1.521,92.238,134.592,111.486,134.609,112.106,0.04,4.089e-6,0.04,0.006,2.124,11.771,33,107,9.791,1.076,-6.521e-9,-0.025,1.854e-7,3.165e4,8323.577,30.219,0.11,248.363,216.817,1.956,0.403,2.955e7,3950.747,94.21,0.477,0.478,0.321,0.015,0.141,0.139,0.284,-1.546e-4,0,0,0,0,-0.012,0.016,16.129,204.317,84.854,-0.002,7.449,5.297,846.327,334.509,0.05,0.1
1.571,99.108,140.228,112.682,140.255,113.46,0.161,3.935e-6,0.161,0.001,2.753,13.271,33,107,9.791,1.491,0,-0.022,2.325e-6,3.156e4,8237.443,30.126,0.11,246.883,216.545,1.881,0.42,3.077e7,3991.155,102.873,0.478,0.482,0.32,0.015,0.143,0.198,0.382,3.85e-4,0,0,0,0,-0.009,0.017,16.129,204.317,84.43,-0.002,7.244,5.252,845.596,334.482,0.05,0.101
1.621,106.262,145.922,113.83,145.963,114.78,0.316,2.912e-6,0.316,5.274e-4,3.457,14.74,33,107,9.791,1.901,-1.622e-8,-0.018,2.875e-6,3.148e4,8150.489,30.032,0.11,245.501,216.268,1.812,0.437,3.2e7,4030.66,112.16,0.48,0.485,0.319,0.016,0.145,0.26,0.477,-2.967e-4,0,0,0,0,-0.005,0.018,16.129,204.317,84.07,-0.002,6.816,5.206,844.87,334.454,0.05,0.102
1.671,113.702,151.672,114.976,151.731,116.065,0.508,8.107e-7,0.508,9.139e-5,4.229,15.864,33,107,9.791,2.092,-8.149e-9,-0.013,1.148e-6,3.139e4,8062.649,29.937,0.109,244.918,215.988,1.794,0.455,3.325e7,4069.228,121.852,0.482,0.488,0.319,0.016,0.147,0.29,0.522,-4.707e-4,0,0,0,0,-0.002,0.019,16.129,204.317,83.794,-0.002,6.675,5.157,844.117,334.424,0.05,0.103
1.721,121.431,157.48,116.13,157.561,117.311,0.74,-2.519e-6,0.74,-1.951e-4,5.044,16.602,33,107,9.791,2.113,0,-0.007,3.785e-6,3.13e4,7974.019,29.84,0.109,244.905,215.703,1.811,0.472,3.451e7,4106.828,131.911,0.484,0.49,0.318,0.017,0.149,0.294,0.532,4.977e-4,0,0,0,0,-6.714e-4,0.019,16.129,204.317,83.618,-0.002,6.711,5.107,843.335,334.394,0.05,0.103
1.771,129.451,163.344,117.279,163.45,118.515,1.013,-6.866e-6,1.013,-3.883e-4,5.891,17.071,33,107,9.791,2.111,0,-3.353e-4,-1.72e-6,3.121e4,7884.63,29.742,0.109,244.974,215.414,1.833,0.49,3.577e7,4143.403,142.47,0.486,0.493,0.317,0.018,0.151,0.293,0.538,4.227e-4,0,0,0,0,-1.486e-6,0.02,16.129,204.317,83.553,-0.002,6.49,5.055,842.523,334.362,0.05,0.104
1.821,137.766,169.265,118.46,169.4,119.674,1.329,-1.211e-5,1.329,-5.218e-4,6.749,17.004,33,107,9.791,1.928,0,0.006,-4.253e-6,3.112e4,7794.424,29.642,0.109,245.651,215.121,1.893,0.508,3.705e7,4178.926,153.341,0.489,0.494,0.317,0.019,0.154,0.265,0.501,-3.847e-4,0,0,0,0,5.115e-4,0.021,16.129,204.317,83.609,-0.003,6.463,5.001,841.681,334.329,0.05,0.105
1.871,146.379,175.246,119.66,175.41,120.786,1.688,-1.842e-5,1.688,-6.251e-4,7.59,16.453,33,107,9.791,1.633,0,0.013,-1.73e-6,3.103e4,7703.496,29.542,0.109,246.743,214.824,1.979,0.526,3.834e7,4213.365,164.638,0.491,0.495,0.316,0.019,0.156,0.22,0.434,-1.136e-4,0,0,0,0,0.002,0.021,16.129,204.317,83.784,-0.003,6.458,4.945,840.809,334.296,0.05,0.106
1.921,155.292,181.285,120.872,181.479,121.847,2.088,-2.58e-5,2.088,-7.08e-4,8.392,15.382,33,107,9.791,1.211,0,0.019,-9.026e-6,3.094e4,7611.876,29.439,0.109,248.36,214.523,2.098,0.544,3.964e7,4246.666,176.435,0.494,0.496,0.315,0.02,0.158,0.159,0.329,1.336e-4,0,0,0,0,0.004,0.022,16.129,204.317,84.072,-0.003,6.569,4.887,839.907,334.26,0.05,0.107
1.971,164.509,187.385,122.064,187.607,122.855,2.526,-3.428e-5,2.526,-7.775e-4,9.126,13.919,33,107,9.791,0.717,-1.556e-8,0.023,-1.304e-5,3.085e4,7519.517,29.336,0.109,250.369,214.217,2.241,0.563,4.095e7,4278.803,188.937,0.497,0.497,0.314,0.021,0.161,0.091,0.198,-3.472e-4,0,0,0,0,0.005,0.023,16.129,204.317,84.451,-0.004,6.727,4.827,838.974,334.224,0.05,0.109
2.021,174.032,193.541,123.196,193.788,123.811,2.999,-4.413e-5,2.999,-8.432e-4,9.785,12.328,33,107,9.791,0.276,3.47e-8,0.025,-2.13e-5,3.075e4,7426.509,29.231,0.109,252.3,213.908,2.38,0.581,4.227e7,4309.748,202.292,0.5,0.5,0.314,0.022,0.164,0.034,0.075,-4.281e-4,0,0,0,0,0.006,0.024,16.129,204.317,84.888,-0.004,6.599,4.765,838.01,334.187,0.05,0.11
2.071,183.865,199.752,124.254,200.02,124.711,3.503,-5.546e-5,3.503,-9.07e-4,10.361,10.66,33,107,9.791,0.135,3.834e-8,-0.025,-6.288e-5,3.066e4,7332.884,29.124,0.109,253.019,213.594,2.444,0.6,4.359e7,4339.449,216.541,0.503,0.503,0.313,0.023,0.167,0.016,0.046,4.896e-5,0,0,0,0,-0.006,0.024,16.129,204.317,85.348,-0.004,6.382,4.701,837.015,334.148,0.05,0.112
2.121,194.009,206.012,125.233,206.298,125.552,4.034,-6.741e-5,4.034,-9.575e-4,10.854,8.949,33,107,9.791,0.515,0,-0.024,-1.113e-5,3.057e4,7238.606,29.017,0.108,251.515,213.277,2.371,0.619,4.491e7,4367.883,231.726,0.506,0.506,0.312,0.024,0.17,0.065,0.158,1.313e-4,0,0,0,0,-0.005,0.025,16.129,204.317,85.792,-0.002,6.176,4.635,835.989,334.108,0.05,0.113
2.171,204.467,212.319,126.126,212.617,126.332,4.587,-7.866e-5,4.587,-9.825e-4,11.258,7.205,33,107,9.791,0.903,-2.286e-8,-0.019,-6.163e-6,3.047e4,7143.757,28.908,0.108,250.069,212.955,2.301,0.638,4.625e7,4395.026,247.973,0.509,0.511,0.311,0.026,0.173,0.116,0.271,4.182e-4,0,0,0,0,-0.003,0.026,16.129,204.317,86.178,-1.391e-4,6.304,4.567,834.93,334.067,0.05,0.114
2.221,215.242,218.666,126.918,218.973,127.055,5.158,-8.735e-5,5.158,-9.702e-4,11.582,5.919,33,107,9.791,1.134,7.121e-9,-0.012,-4.907e-6,3.038e4,7048.374,28.798,0.108,249.301,212.63,2.274,0.657,4.759e7,4420.828,264.961,0.513,0.515,0.31,0.027,0.176,0.149,0.339,-7.676e-5,0,0,0,0,-0.001,0.027,16.129,204.317,86.46,0.002,6.313,4.497,833.839,334.024,0.05,0.115
2.271,226.334,225.05,127.608,225.362,127.723,5.745,-9.204e-5,5.745,-9.18e-4,11.863,5.415,33,107,9.791,1.15,0,-0.004,-2.102e-6,3.028e4,6952.428,28.686,0.108,249.373,212.301,2.298,0.676,4.893e7,4445.271,282.389,0.517,0.519,0.309,0.028,0.179,0.151,0.348,-2.201e-4,0,0,0,0,-1.033e-4,0.028,16.129,204.317,86.602,0.004,6.043,4.425,832.717,333.981,0.05,0.116
2.321,237.747,231.464,128.201,231.782,128.327,6.344,-9.136e-5,6.344,-8.25e-4,12.137,5.697,33,107,9.791,1.002,-1.251e-8,0.005,7.095e-6,3.018e4,6855.998,28.574,0.108,250.081,211.968,2.363,0.695,5.026e7,4468.334,300.35,0.521,0.523,0.308,0.03,0.183,0.131,0.308,-3.145e-4,0,0,0,0,1.363e-4,0.028,16.129,204.317,86.594,0.005,5.708,4.351,831.562,333.936,0.05,0.117
2.371,249.482,237.905,128.695,238.23,128.861,6.959,-8.522e-5,6.959,-7.016e-4,12.446,6.547,33,107,9.791,0.781,1.317e-8,0.012,-6.817e-6,3.009e4,6759.119,28.46,0.108,251.102,211.631,2.447,0.715,5.161e7,4489.971,319.146,0.525,0.526,0.307,0.032,0.186,0.1,0.245,2.274e-4,0,0,0,0,8.39e-4,0.029,16.129,204.317,86.444,0.004,5.587,4.275,830.374,333.889,0.05,0.118
2.421,261.538,244.366,129.089,244.701,129.318,7.59,-7.378e-5,7.59,-5.57e-4,12.802,7.697,33,107,9.791,0.575,0,0.018,9.696e-6,2.999e4,6661.775,28.345,0.108,252.103,211.291,2.53,0.734,5.296e7,4510.169,339.075,0.53,0.531,0.306,0.034,0.19,0.073,0.183,4.871e-4,0,0,0,0,0.002,0.03,16.129,204.317,86.176,0.003,5.991,4.196,829.153,333.842,0.05,0.119
2.471,273.919,250.843,129.366,251.192,129.7,8.24,-5.79e-5,8.24,-4.026e-4,13.226,9.295,33,107,9.791,0.304,7.822e-8,0.022,1.317e-5,2.989e4,6564.039,28.228,0.108,253.411,210.946,2.633,0.754,5.432e7,4528.912,360.035,0.535,0.535,0.305,0.036,0.194,0.038,0.097,-4.352e-4,0,0,0,0,0.003,0.031,16.129,204.317,85.813,0.001,6.464,4.116,827.9,333.793,0.05,0.12
2.521,286.623,257.33,129.514,257.697,130.003,8.914,-3.887e-5,8.914,-2.499e-4,13.74,11.26,33,107,9.791,0.032,1.756e-8,-0.023,1.276e-5,2.979e4,6465.944,28.111,0.107,254.785,210.599,2.74,0.773,5.567e7,4546.156,382.165,0.54,0.54,0.304,0.038,0.198,0.004,0.014,-7.847e-5,0,0,0,0,-0.003,0.032,16.129,204.317,85.4,-2.526e-4,6.801,4.033,826.615,333.743,0.05,0.12
2.571,299.652,263.82,129.52,264.21,130.227,9.616,-1.799e-5,9.616,-1.072e-4,14.36,13.55,33,107,9.79,0.442,7.434e-8,-0.021,-1.176e-5,2.969e4,6367.487,27.992,0.107,253.165,210.248,2.661,0.793,5.702e7,4561.894,405.638,0.546,0.546,0.303,0.041,0.202,0.056,0.15,-3.189e-4,0,0,0,0,-0.002,0.032,16.129,204.317,84.995,-7.046e-4,6.663,3.949,825.296,333.692,0.05,0.123
2.621,313.005,270.305,129.424,270.726,130.368,10.352,4.497e-6,10.352,2.489e-5,15.097,15.661,33,107,9.79,0.808,-1.328e-8,-0.013,7.374e-6,2.96e4,6268.732,27.873,0.107,251.827,209.893,2.6,0.813,5.835e7,4576.116,430.586,0.552,0.553,0.302,0.044,0.206,0.105,0.273,2.878e-4,0,0,0,0,-8.274e-4,0.033,16.129,204.317,84.684,-5.02e-4,6.17,3.862,823.944,333.639,0.05,0.124
2.671,326.649,275.446,102.591,275.898,103.545,11.124,2.835e-5,11.124,1.46e-4,15.787,14.025,33,107,9.79,0.931,-2.471e-8,-0.002,1.442e-5,2.951e4,6186.9,27.773,0.107,251.478,209.597,2.597,0.828,5.94e7,3792.446,451.131,0.558,0.559,0.301,0.047,0.209,0.122,0.316,1.636e-4,0,0,0,0,-1.743e-5,0.034,16.129,204.317,84.547,8.672e-5,5.963,3.773,822.563,333.585,0.05,0.125
2.718,339.573,277.642,46.917,278.113,47.652,11.871,5.271e-5,11.871,2.544e-4,16.19,8.338,33,107,9.79,0.833,-2.13e-8,0.009,-1.002e-5,2.947e4,6143.597,27.72,0.107,251.935,209.44,2.635,0.835,5.981e7,2146.661,459.593,0.56,0.561,0.301,0.049,0.211,0.108,0.285,2.601e-4,0,0,0,0,3.487e-4,0.034,16.129,204.317,84.608,6.976e-4,5.945,3.689,821.255,333.535,0.047,0.126
2.768,353.514,279.993,46.99,280.484,47.526,12.691,8.156e-5,12.691,3.682e-4,16.579,7.117,33,107,9.79,0.563,-5.258e-8,0.018,-1.331e-5,2.942e4,6097.168,27.663,0.107,253.114,209.271,2.718,0.842,6.025e7,2151.453,468.53,0.563,0.563,0.3,0.05,0.212,0.072,0.194,-3.511e-4,0,0,0,0,0.001,0.034,16.129,204.317,84.857,-1.113e-4,5.86,3.599,819.844,333.48,0.05,0.127
2.818,367.572,282.349,47.086,282.854,47.385,13.528,1.128e-4,13.528,4.777e-4,16.892,5.318,33,107,9.79,0.17,2.551e-8,0.023,-5.09e-5,2.938e4,6050.643,27.606,0.107,254.881,209.101,2.838,0.85,6.069e7,2156.019,477.775,0.566,0.566,0.3,0.052,0.214,0.021,0.057,-4.543e-4,0,0,0,0,0.002,0.035,16.129,204.317,85.238,-0.001,5.818,3.507,818.421,333.424,0.05,0.128
2.868,381.749,284.708,47.133,285.222,47.254,14.378,1.451e-4,14.378,5.78e-4,17.107,3.379,33,107,9.79,0.251,0,-0.022,-2.151e-5,2.933e4,6004.023,27.548,0.107,254.594,208.93,2.831,0.857,6.113e7,2160.19,487.703,0.569,0.569,0.299,0.054,0.215,0.031,0.091,4.124e-4,0,0,0,0,-0.002,0.035,16.129,204.317,85.655,-0.003,5.827,3.415,816.986,333.368,0.05,0.129
2.918,396.043,287.068,47.114,287.585,47.138,15.237,1.771e-4,15.237,6.661e-4,17.23,1.524,33,107,9.79,0.633,-4.724e-8,-0.016,8.114e-6,2.928e4,5957.324,27.49,0.107,253.035,208.759,2.745,0.864,6.156e7,2163.962,498.369,0.572,0.572,0.299,0.056,0.217,0.081,0.224,3.115e-5,0,0,0,0,-0.001,0.035,16.129,204.317,86.007,-0.004,6.037,3.322,815.539,333.312,0.05,0.129
2.968,410.456,289.425,47.017,289.939,47.018,16.1,2.078e-4,16.1,7.395e-4,17.263,0.308,33,107,9.79,0.871,2.186e-8,-0.004,-2.965e-6,2.924e4,5910.554,27.432,0.107,252.133,208.586,2.7,0.871,6.2e7,2167.33,509.377,0.575,0.576,0.299,0.058,0.219,0.114,0.307,-3.038e-4,0,0,0,0,-7.773e-5,0.035,16.129,204.317,86.195,-0.007,6.466,3.228,814.081,333.255,0.05,0.13
3.011,423.001,291.455,46.869,291.966,46.873,16.846,2.32e-4,16.846,7.891e-4,17.279,0.61,33,107,9.79,0.787,-8.538e-9,0.006,-1.777e-6,2.92e4,5870.094,27.382,0.107,252.533,208.437,2.734,0.878,6.237e7,2170.113,518.176,0.578,0.579,0.298,0.06,0.22,0.102,0.279,-8.353e-5,0,0,0,0,1.655e-4,0.036,16.129,204.317,86.177,-0.006,6.229,3.147,812.811,333.206,0.043,0.131
3.058,436.83,293.667,46.633,294.178,46.669,17.663,2.56e-4,17.663,8.303e-4,17.335,1.822,33,107,9.79,0.528,-1.524e-8,0.016,-1.815e-5,2.915e4,5825.777,27.327,0.107,253.674,208.272,2.815,0.884,6.276e7,2172.467,527.74,0.581,0.582,0.298,0.062,0.222,0.067,0.189,2.75e-4,0,0,0,0,0.001,0.036,16.129,204.317,85.98,-0.004,6.011,3.057,811.411,333.151,0.047,0.132
3.108,451.571,295.992,46.313,296.507,46.451,18.533,2.806e-4,18.533,8.674e-4,17.468,3.579,33,107,9.79,0.167,-3.231e-8,0.021,-1.929e-5,2.911e4,5778.846,27.268,0.107,255.315,208.098,2.927,0.891,6.318e7,2174.631,538.356,0.585,0.585,0.297,0.064,0.223,0.021,0.06,3.382e-4,0,0,0,0,0.002,0.036,16.129,204.317,85.636,9.922e-4,5.962,2.961,809.919,333.093,0.05,0.132
3.158,466.429,298.299,45.912,298.824,46.257,19.412,3.087e-4,19.412,9.111e-4,17.703,5.633,33,107,9.79,0.26,4.085e-8,-0.02,-1.099e-5,2.906e4,5731.877,27.209,0.106,254.976,207.923,2.917,0.898,6.359e7,2176.455,549.651,0.589,0.589,0.297,0.067,0.225,0.033,0.097,-2.393e-4,0,0,0,0,-0.002,0.037,16.129,204.317,85.251,0.007,5.654,2.865,808.415,333.035,0.05,0.133
3.208,481.383,299.867,31.23,300.404,31.725,20.303,3.457e-4,20.303,9.756e-4,17.957,5.579,33,107,9.79,0.479,-2.172e-8,-0.014,4.574e-6,2.902e4,5694.475,27.162,0.106,254.082,207.783,2.871,0.903,6.385e7,1756.242,555.974,0.59,0.59,0.296,0.068,0.226,0.061,0.176,-1.992e-5,0,0,0,0,-7.748e-4,0.037,16.129,204.317,84.938,0.011,6.043,2.767,806.902,332.976,0.05,0.134
3.258,496.366,299.473,-7.865,300.018,8.296,21.204,3.953e-4,21.204,0.001,18.081,2.637,33,107,9.79,0.598,8.376e-9,-0.005,-8.066e-7,2.901e4,5680.669,27.144,0.106,253.565,207.731,2.842,0.902,6.369e7,616.678,553.96,0.59,0.591,0.296,0.068,0.226,0.077,0.218,1.449e-4,0,0,0,0,-9.654e-5,0.037,16.129,204.317,84.767,0.013,6.161,2.67,805.385,332.917,0.05,0.134
3.308,511.33,299.081,-7.781,299.634,8.11,22.111,4.587e-4,22.111,0.001,18.207,2.287,33,107,9.79,0.517,-8.63e-9,0.004,-1.813e-5,2.899e4,5667.379,27.128,0.106,253.898,207.681,2.865,0.902,6.354e7,615.861,551.65,0.59,0.59,0.297,0.068,0.226,0.066,0.189,1.726e-4,0,0,0,0,7.033e-5,0.037,16.129,204.317,84.766,0.013,6.462,2.573,803.871,332.858,0.05,0.135
3.358,526.275,298.696,-7.607,299.256,7.754,23.024,5.348e-4,23.024,0.001,18.304,1.507,33,107,9.79,0.332,4.786e-8,0.011,1.315e-5,2.898e4,5654.08,27.111,0.106,254.686,207.631,2.917,0.901,6.338e7,616.243,549.19,0.59,0.59,0.297,0.068,0.225,0.042,0.121,7.972e-5,0,0,0,0,4.963e-4,0.037,16.129,204.317,84.914,0.01,6.549,2.476,802.358,332.799,0.05,0.136
3.408,541.2,298.321,-7.413,298.885,7.43,23.941,6.207e-4,23.941,0.001,18.354,0.504,33,107,9.79,0.085,-3.051e-8,0.015,5.298e-5,2.897e4,5640.774,27.094,0.106,255.771,207.581,2.988,0.9,6.322e7,616.564,546.566,0.59,0.59,0.297,0.068,0.225,0.011,0.031,-1.962e-5,0,0,0,0,8.521e-4,0.037,16.129,204.317,85.157,0.008,6.502,2.379,800.847,332.74,0.05,0.137
3.458,556.107,297.955,-7.219,298.52,7.249,24.859,7.141e-4,24.859,0.002,18.35,0.659,33,107,9.79,0.207,2.484e-8,-0.014,1.831e-5,2.895e4,5627.463,27.077,0.106,255.214,207.531,2.956,0.899,6.307e7,616.823,544.017,0.589,0.589,0.297,0.067,0.225,0.026,0.078,3.971e-4,0,0,0,0,-7.471e-4,0.037,16.129,204.317,85.421,0.006,6.636,2.282,799.339,332.682,0.05,0.137
3.508,570.996,297.599,-7.055,298.16,7.271,25.775,8.123e-4,25.775,0.002,18.284,1.756,33,107,9.79,0.475,3.179e-8,-0.008,-6.493e-7,2.894e4,5614.148,27.06,0.106,254.039,207.481,2.887,0.898,6.292e7,617.019,541.861,0.589,0.589,0.297,0.067,0.225,0.061,0.175,-2.22e-4,0,0,0,0,-2.421e-4,0.036,16.129,204.317,85.621,0.004,7.036,2.185,797.832,332.623,0.05,0.138
3.558,585.867,297.249,-6.953,297.805,7.195,26.687,9.135e-4,26.687,0.002,18.19,1.848,33,107,9.79,0.5,6.397e-9,1.18e-4,1.668e-5,2.893e4,5600.829,27.043,0.106,253.924,207.431,2.883,0.897,6.276e7,617.155,539.215,0.588,0.589,0.297,0.066,0.225,0.064,0.184,3.662e-4,0,0,0,0,5.548e-8,0.036,16.129,204.317,85.689,0.003,6.846,2.088,796.326,332.564,0.05,0.138
3.608,600.721,296.903,-6.891,297.455,7.009,27.594,0.001,27.594,0.002,18.11,1.283,33,107,9.79,0.367,2.563e-8,0.007,1.062e-6,2.891e4,5587.509,27.026,0.106,254.484,207.38,2.92,0.896,6.26e7,617.228,536.348,0.588,0.588,0.297,0.066,0.224,0.046,0.136,-1.858e-4,0,0,0,0,2.042e-4,0.036,16.129,204.317,85.617,0.004,6.558,1.992,794.829,332.506,0.05,0.139
3.658,615.557,296.56,-6.856,297.109,6.872,28.498,0.001,28.498,0.002,18.066,0.468,33,107,9.79,0.169,3.552e-8,0.012,5.478e-6,2.89e4,5574.189,27.01,0.106,255.345,207.33,2.977,0.895,6.246e7,617.24,533.658,0.587,0.587,0.297,0.066,0.224,0.021,0.062,1.894e-4,0,0,0,0,5.301e-4,0.036,16.129,204.317,85.441,0.003,6.45,1.895,793.401,332.447,0.05,0.14
3.708,630.377,296.217,-6.84,296.767,6.851,29.401,0.001,29.401,0.002,18.065,0.388,33,107,9.789,0.046,0,-0.012,1.722e-5,2.889e4,5560.87,26.993,0.106,255.892,207.28,3.014,0.894,6.231e7,617.189,531.185,0.587,0.587,0.297,0.065,0.224,0.006,0.017,2.643e-4,0,0,0,0,-6.232e-4,0.036,16.129,204.317,85.217,0.005,6.456,1.799,791.975,332.389,0.05,0.14
3.758,645.179,295.875,-6.824,296.429,6.91,30.305,0.001,30.305,0.003,18.103,1.082,33,107,9.789,0.219,5.823e-8,-0.01,-1.631e-5,2.887e4,5547.553,26.976,0.106,255.105,207.229,2.968,0.893,6.217e7,617.077,528.912,0.586,0.586,0.297,0.065,0.224,0.027,0.082,2.36e-4,0,0,0,0,-4.294e-4,0.036,16.129,204.317,85.007,0.009,6.581,1.703,790.55,332.331,0.05,0.141
3.808,659.964,295.534,-6.803,296.093,7.001,31.212,0.001,31.212,0.003,18.173,1.652,33,107,9.789,0.36,2.681e-8,-0.006,-1.723e-5,2.886e4,5534.24,26.959,0.106,254.482,207.179,2.933,0.893,6.203e7,616.903,526.642,0.586,0.586,0.297,0.065,0.224,0.045,0.134,2.706e-4,0,0,0,0,-1.28e-4,0.036,16.129,204.317,84.861,0.01,6.51,1.607,789.127,332.273,0.05,0.142
3.858,674.732,295.195,-6.753,295.759,7.018,32.123,0.002,32.123,0.003,18.265,1.911,33,107,9.789,0.423,1.693e-8,7.285e-4,-3.688e-6,2.885e4,5520.932,26.942,0.106,254.199,207.128,2.918,0.892,6.188e7,616.668,524.287,0.585,0.585,0.297,0.064,0.223,0.054,0.157,-4.852e-4,0,0,0,0,2.146e-6,0.036,16.129,204.317,84.818,0.009,6.294,1.511,787.705,332.214,0.05,0.143
3.908,689.484,294.859,-6.654,295.43,6.867,33.039,0.002,33.039,0.003,18.358,1.697,33,107,9.789,0.37,1.735e-8,0.007,-3.149e-6,2.883e4,5507.631,26.925,0.106,254.417,207.078,2.935,0.891,6.174e7,616.37,521.813,0.585,0.585,0.297,0.064,0.223,0.047,0.137,4.719e-4,0,0,0,0,2.105e-4,0.036,16.129,204.317,84.893,0.006,6.067,1.415,786.285,332.156,0.05,0.144
